Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,1260.0,1264.75,1249.5999755859375,1251.300048828125,0
2025-01-10 04:45:00+00:00,1251.4000244140625,1258.050048828125,1246.5,1257.550048828125,1095983
2025-01-10 05:45:00+00:00,1257.6500244140625,1260.800048828125,1250.0999755859375,1252.550048828125,613577
2025-01-10 06:45:00+00:00,1252.199951171875,1255.199951171875,1246.1500244140625,1247.199951171875,494697
2025-01-10 07:45:00+00:00,1247.1500244140625,1249.949951171875,1245.449951171875,1246.0999755859375,509789
2025-01-10 08:45:00+00:00,1246.449951171875,1247.8499755859375,1243.1500244140625,1244.0999755859375,1445046
2025-01-10 09:45:00+00:00,1244.199951171875,1253.3499755859375,1244.1500244140625,1249.8499755859375,2852001
2025-01-13 03:45:00+00:00,1235.0999755859375,1243.0999755859375,1232.5999755859375,1240.9000244140625,0
2025-01-13 04:45:00+00:00,1242.949951171875,1243.699951171875,1237.0,1240.8499755859375,981484
2025-01-13 05:45:00+00:00,1240.949951171875,1243.4000244140625,1230.0,1230.1500244140625,1327735
2025-01-13 06:45:00+00:00,1230.0999755859375,1232.4000244140625,1227.25,1229.050048828125,801952
2025-01-13 07:45:00+00:00,1229.050048828125,1229.449951171875,1225.699951171875,1226.949951171875,828647
2025-01-13 08:45:00+00:00,1227.1500244140625,1230.0,1225.0,1228.5999755859375,2673092
2025-01-13 09:45:00+00:00,1229.699951171875,1233.0,1229.5999755859375,1231.0,1021821
2025-01-14 03:45:00+00:00,1233.550048828125,1236.0,1230.0999755859375,1230.800048828125,0
2025-01-14 04:45:00+00:00,1230.800048828125,1238.0,1227.449951171875,1236.25,1696369
2025-01-14 05:45:00+00:00,1236.050048828125,1238.300048828125,1231.25,1231.949951171875,1220194
2025-01-14 06:45:00+00:00,1232.1500244140625,1235.5,1229.300048828125,1234.550048828125,1566253
2025-01-14 07:45:00+00:00,1234.5,1242.25,1232.9000244140625,1241.449951171875,1517065
2025-01-14 08:45:00+00:00,1241.5,1243.6500244140625,1236.300048828125,1241.1500244140625,2463361
2025-01-14 09:45:00+00:00,1240.800048828125,1244.5999755859375,1240.25,1240.300048828125,0
2025-01-15 03:45:00+00:00,1235.1500244140625,1240.949951171875,1232.199951171875,1237.5,1806951
2025-01-15 04:45:00+00:00,1237.3499755859375,1244.4000244140625,1235.6500244140625,1241.449951171875,862395
