Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,263.989990234375,264.20001220703125,258.5,260.1000061035156,0
2025-01-10 04:45:00+00:00,260.2099914550781,265.8800048828125,259.7699890136719,265.8299865722656,2079240
2025-01-10 05:45:00+00:00,265.79998779296875,266.5,264.0799865722656,264.5,2634652
2025-01-10 06:45:00+00:00,264.510009765625,265.30999755859375,263.44000244140625,264.67999267578125,1371579
2025-01-10 07:45:00+00:00,264.6099853515625,265.45001220703125,262.70001220703125,262.7099914550781,1618864
2025-01-10 08:45:00+00:00,262.7099914550781,263.69000244140625,262.1499938964844,262.6600036621094,1722898
2025-01-10 09:45:00+00:00,262.6600036621094,263.6700134277344,262.6000061035156,263.0,916479
2025-01-13 03:45:00+00:00,266.8800048828125,266.8800048828125,259.3599853515625,261.32000732421875,0
2025-01-13 04:45:00+00:00,261.5,261.8699951171875,257.1000061035156,258.0,2285373
2025-01-13 05:45:00+00:00,258.0,260.6499938964844,257.1000061035156,259.69000244140625,1695284
2025-01-13 06:45:00+00:00,259.57000732421875,259.6499938964844,257.1400146484375,257.8599853515625,1250163
2025-01-13 07:45:00+00:00,257.9200134277344,258.6499938964844,255.5500030517578,255.8000030517578,1337037
2025-01-13 08:45:00+00:00,255.88999938964844,256.9800109863281,254.72999572753906,255.97999572753906,2399254
2025-01-13 09:45:00+00:00,255.97999572753906,256.4599914550781,255.30999755859375,255.72999572753906,1575226
2025-01-14 03:45:00+00:00,257.6000061035156,259.7699890136719,256.8699951171875,258.25,0
2025-01-14 04:45:00+00:00,258.25,262.0,257.6000061035156,261.79998779296875,1311530
2025-01-14 05:45:00+00:00,261.75,261.79998779296875,259.29998779296875,260.20001220703125,1297629
2025-01-14 06:45:00+00:00,260.30999755859375,260.8999938964844,259.3999938964844,260.6000061035156,804713
2025-01-14 07:45:00+00:00,260.5899963378906,260.5899963378906,258.9599914550781,259.3699951171875,677833
2025-01-14 08:45:00+00:00,259.3500061035156,260.54998779296875,259.1199951171875,260.5,1107682
2025-01-14 09:45:00+00:00,260.5,261.1199951171875,260.1099853515625,260.8999938964844,722316
2025-01-15 03:45:00+00:00,260.2699890136719,262.5,258.5799865722656,262.1199951171875,0
2025-01-15 04:45:00+00:00,262.20001220703125,264.3900146484375,261.5899963378906,262.7300109863281,2122438
2025-01-15 05:45:00+00:00,262.80999755859375,263.0899963378906,260.2799987792969,260.44000244140625,1237599
2025-01-15 06:45:00+00:00,260.239990234375,261.0400085449219,259.4200134277344,259.5299987792969,1002273
2025-01-15 07:45:00+00:00,259.5199890136719,259.79998779296875,258.80999755859375,259.6499938964844,626972
2025-01-15 08:45:00+00:00,259.6099853515625,259.989990234375,257.70001220703125,258.42999267578125,1340413
2025-01-15 09:45:00+00:00,258.42999267578125,258.5,257.7300109863281,258.5,840545
2025-01-16 03:45:00+00:00,261.9800109863281,263.20001220703125,260.3599853515625,262.6400146484375,0
2025-01-16 04:45:00+00:00,262.7099914550781,265.5299987792969,262.1000061035156,264.1499938964844,3566701
2025-01-16 05:45:00+00:00,264.1000061035156,264.1499938964844,261.67999267578125,263.69000244140625,1657536
2025-01-16 06:45:00+00:00,263.69000244140625,264.1000061035156,262.6099853515625,263.44000244140625,1248854
2025-01-16 07:45:00+00:00,263.45001220703125,264.25,263.25,263.9200134277344,1019927
2025-01-16 08:45:00+00:00,263.9200134277344,264.1600036621094,262.760009765625,262.79998779296875,2614690
2025-01-16 09:45:00+00:00,262.9100036621094,263.6600036621094,262.9100036621094,263.0,1369220
2025-01-17 03:45:00+00:00,261.989990234375,266.3800048828125,261.989990234375,265.1700134277344,0
2025-01-17 04:45:00+00:00,265.1300048828125,265.9700012207031,263.1300048828125,264.3999938964844,2387730
2025-01-17 05:45:00+00:00,264.3999938964844,266.1000061035156,264.3699951171875,265.989990234375,1227674
2025-01-17 06:45:00+00:00,265.989990234375,266.44000244140625,265.4100036621094,265.75,1425097
2025-01-17 07:45:00+00:00,265.760009765625,265.989990234375,265.3800048828125,265.9599914550781,1390108
2025-01-17 08:45:00+00:00,265.9800109863281,266.9700012207031,265.7900085449219,266.8999938964844,1875650
2025-01-17 09:45:00+00:00,266.95001220703125,267.0,266.54998779296875,266.6000061035156,899995
2025-01-20 03:45:00+00:00,268.510009765625,269.0,265.0899963378906,267.79998779296875,0
2025-01-20 04:45:00+00:00,267.7799987792969,267.79998779296875,266.510009765625,266.9100036621094,1494695
2025-01-20 05:45:00+00:00,266.92999267578125,268.45001220703125,266.8399963378906,268.010009765625,1372145
2025-01-20 06:45:00+00:00,268.05999755859375,268.5,267.7200012207031,268.3699951171875,769157
2025-01-20 07:45:00+00:00,268.3399963378906,268.5,267.8500061035156,268.17999267578125,694973
2025-01-20 08:45:00+00:00,268.1499938964844,270.4700012207031,268.1099853515625,269.3500061035156,2426644
2025-01-20 09:45:00+00:00,269.4100036621094,269.4100036621094,268.42999267578125,269.3599853515625,627974
2025-01-21 03:45:00+00:00,268.1000061035156,269.29998779296875,266.0199890136719,266.6099853515625,0
2025-01-21 04:45:00+00:00,266.6099853515625,267.1700134277344,264.8299865722656,266.7300109863281,1433066
2025-01-21 05:45:00+00:00,266.75,268.19000244140625,265.79998779296875,267.54998779296875,830718
2025-01-21 06:45:00+00:00,267.5299987792969,268.3500061035156,266.55999755859375,267.6499938964844,859060
2025-01-21 07:45:00+00:00,267.7699890136719,268.1000061035156,266.3699951171875,267.2099914550781,842151
2025-01-21 08:45:00+00:00,267.2900085449219,267.45001220703125,265.1600036621094,265.82000732421875,1736874
2025-01-21 09:45:00+00:00,265.82000732421875,266.25,265.67999267578125,265.79998779296875,593613
2025-01-22 03:45:00+00:00,266.29998779296875,266.3699951171875,262.7099914550781,263.17999267578125,0
