Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,4928.5,4937.64990234375,4881.64990234375,4901.7001953125,0
2025-01-10 04:45:00+00:00,4904.0,4936.0,4902.7001953125,4930.4501953125,19330
2025-01-10 05:45:00+00:00,4928.60009765625,4958.39990234375,4928.5498046875,4949.0,33104
2025-01-10 06:45:00+00:00,4948.9501953125,4958.0,4928.25,4938.10009765625,18540
2025-01-10 07:45:00+00:00,4937.60009765625,4955.0,4935.7001953125,4940.2001953125,30000
2025-01-10 08:45:00+00:00,4942.0,4951.85009765625,4925.0,4935.0498046875,99714
2025-01-10 09:45:00+00:00,4935.60009765625,4950.0,4932.10009765625,4945.0,42527
2025-01-13 03:45:00+00:00,4917.9501953125,4988.2001953125,4909.5498046875,4977.0,0
2025-01-13 04:45:00+00:00,4975.10009765625,4996.64990234375,4944.7001953125,4948.9501953125,54308
2025-01-13 05:45:00+00:00,4946.64990234375,4955.0,4918.14990234375,4952.2001953125,46237
2025-01-13 06:45:00+00:00,4952.2001953125,4957.60009765625,4926.0498046875,4943.7001953125,62097
2025-01-13 07:45:00+00:00,4944.60009765625,4954.0,4930.5,4938.5498046875,44590
2025-01-13 08:45:00+00:00,4938.0,4944.2998046875,4909.5498046875,4930.2001953125,104738
2025-01-13 09:45:00+00:00,4933.4501953125,4933.89990234375,4907.0498046875,4927.0498046875,41940
2025-01-14 03:45:00+00:00,4945.0498046875,4945.0498046875,4889.0,4890.14990234375,0
2025-01-14 04:45:00+00:00,4891.5498046875,4919.0,4860.35009765625,4910.64990234375,43047
2025-01-14 05:45:00+00:00,4910.0,4914.25,4892.39990234375,4910.9501953125,31532
2025-01-14 06:45:00+00:00,4909.0,4915.35009765625,4888.89990234375,4895.85009765625,38903
2025-01-14 07:45:00+00:00,4896.0,4901.9501953125,4861.10009765625,4874.10009765625,56224
2025-01-14 08:45:00+00:00,4875.35009765625,4884.60009765625,4850.2001953125,4854.0,60955
2025-01-14 09:45:00+00:00,4853.75,4879.25,4852.14990234375,4862.39990234375,0
2025-01-15 03:45:00+00:00,4908.2001953125,4908.2001953125,4817.0,4822.2998046875,38972
2025-01-15 04:45:00+00:00,4822.60009765625,4863.89990234375,4805.0,4862.5498046875,23016
2025-01-15 05:45:00+00:00,4862.60009765625,4875.5498046875,4833.60009765625,4870.9501953125,32308
2025-01-15 06:45:00+00:00,4870.0,4883.39990234375,4856.89990234375,4866.60009765625,42724
2025-01-15 07:45:00+00:00,4867.5,4888.39990234375,4864.7001953125,4869.39990234375,40915
2025-01-15 08:45:00+00:00,4869.39990234375,4885.85009765625,4859.0,4879.89990234375,50325
2025-01-15 09:45:00+00:00,4879.89990234375,4898.0,4863.9501953125,4877.0,14139
2025-01-16 03:45:00+00:00,4852.7998046875,4872.2001953125,4818.0,4824.10009765625,0
2025-01-16 04:45:00+00:00,4824.10009765625,4830.10009765625,4743.10009765625,4811.7998046875,97837
2025-01-16 05:45:00+00:00,4811.75,4819.85009765625,4777.14990234375,4799.0,102071
2025-01-16 06:45:00+00:00,4799.0,4822.5,4797.7998046875,4817.9501953125,43503
2025-01-16 07:45:00+00:00,4816.5498046875,4848.14990234375,4816.0,4834.0,52255
2025-01-16 08:45:00+00:00,4832.10009765625,4850.0,4829.7001953125,4845.89990234375,71841
2025-01-16 09:45:00+00:00,4844.60009765625,4848.0,4835.0,4844.89990234375,39104
2025-01-17 03:45:00+00:00,4846.0,4867.64990234375,4815.75,4849.60009765625,0
2025-01-17 04:45:00+00:00,4849.5498046875,4852.89990234375,4819.5,4840.0,113745
2025-01-17 05:45:00+00:00,4840.5,4850.9501953125,4832.60009765625,4849.7001953125,115757
2025-01-17 06:45:00+00:00,4849.7001953125,4923.5,4848.0498046875,4869.0,59965
2025-01-17 07:45:00+00:00,4869.0,4871.5,4855.60009765625,4867.85009765625,40243
2025-01-17 08:45:00+00:00,4867.85009765625,4867.85009765625,4846.0,4855.0498046875,95555
2025-01-17 09:45:00+00:00,4856.9501953125,4860.0,4849.2998046875,4860.0,33135
2025-01-20 03:45:00+00:00,4886.9501953125,4886.9501953125,4836.64990234375,4849.7001953125,0
2025-01-20 04:45:00+00:00,4853.25,4885.0,4850.0,4881.60009765625,35209
2025-01-20 05:45:00+00:00,4881.64990234375,4899.7998046875,4872.2001953125,4879.5,14622
2025-01-20 06:45:00+00:00,4879.2001953125,4897.0,4867.5,4875.5498046875,19901
2025-01-20 07:45:00+00:00,4875.25,4907.85009765625,4860.0,4907.85009765625,25374
