Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,1665.5999755859375,1698.5,1664.550048828125,1676.3499755859375,0
2025-01-10 04:45:00+00:00,1676.3499755859375,1698.9000244140625,1676.3499755859375,1694.300048828125,291429
2025-01-10 05:45:00+00:00,1694.4000244140625,1710.949951171875,1694.300048828125,1706.699951171875,343779
2025-01-10 06:45:00+00:00,1706.5999755859375,1713.949951171875,1701.800048828125,1707.5,313179
2025-01-10 07:45:00+00:00,1707.199951171875,1709.6500244140625,1704.25,1706.1500244140625,218346
2025-01-10 08:45:00+00:00,1705.550048828125,1707.800048828125,1703.199951171875,1705.1500244140625,262625
2025-01-10 09:45:00+00:00,1705.5,1708.550048828125,1703.550048828125,1704.300048828125,167905
2025-01-13 03:45:00+00:00,1692.8499755859375,1701.0,1681.800048828125,1684.8499755859375,0
2025-01-13 04:45:00+00:00,1684.800048828125,1690.6500244140625,1677.5999755859375,1682.1500244140625,136661
2025-01-13 05:45:00+00:00,1681.75,1683.199951171875,1666.0,1666.5999755859375,182616
2025-01-13 06:45:00+00:00,1666.199951171875,1673.1500244140625,1665.0,1667.5999755859375,127987
2025-01-13 07:45:00+00:00,1667.800048828125,1667.949951171875,1660.199951171875,1660.699951171875,93958
2025-01-13 08:45:00+00:00,1661.550048828125,1665.949951171875,1651.1500244140625,1655.9000244140625,361114
2025-01-13 09:45:00+00:00,1655.9000244140625,1669.9000244140625,1655.1500244140625,1669.9000244140625,291505
2025-01-14 03:45:00+00:00,1666.9000244140625,1668.050048828125,1621.4000244140625,1633.550048828125,0
2025-01-14 04:45:00+00:00,1633.449951171875,1657.9000244140625,1626.0999755859375,1656.949951171875,421585
2025-01-14 05:45:00+00:00,1656.25,1669.949951171875,1648.6500244140625,1657.300048828125,306267
2025-01-14 06:45:00+00:00,1657.0999755859375,1659.5999755859375,1646.5,1656.4000244140625,272004
2025-01-14 07:45:00+00:00,1656.9000244140625,1662.550048828125,1655.199951171875,1660.8499755859375,201137
2025-01-14 08:45:00+00:00,1660.5,1664.75,1644.25,1647.6500244140625,674381
2025-01-14 09:45:00+00:00,1647.5999755859375,1651.75,1644.199951171875,1647.5,264061
2025-01-15 03:45:00+00:00,1662.5,1674.75,1650.199951171875,1658.5,0
2025-01-15 04:45:00+00:00,1658.5999755859375,1673.050048828125,1657.3499755859375,1664.6500244140625,122228
2025-01-15 05:45:00+00:00,1664.4000244140625,1673.949951171875,1658.0999755859375,1667.9000244140625,76363
2025-01-15 06:45:00+00:00,1667.25,1677.699951171875,1665.4000244140625,1675.0999755859375,153087
2025-01-15 07:45:00+00:00,1674.8499755859375,1674.8499755859375,1664.949951171875,1674.199951171875,109023
2025-01-15 08:45:00+00:00,1674.0,1678.800048828125,1668.5,1677.8499755859375,363541
2025-01-15 09:45:00+00:00,1677.800048828125,1678.800048828125,1670.300048828125,1675.050048828125,112601
2025-01-16 03:45:00+00:00,1697.4000244140625,1721.3499755859375,1681.0,1687.8499755859375,0
2025-01-16 04:45:00+00:00,1687.8499755859375,1693.800048828125,1678.1500244140625,1679.199951171875,154398
2025-01-16 05:45:00+00:00,1679.1500244140625,1680.800048828125,1671.0,1674.3499755859375,245275
2025-01-16 06:45:00+00:00,1674.300048828125,1678.699951171875,1672.4000244140625,1676.949951171875,196802
2025-01-16 07:45:00+00:00,1676.5,1689.199951171875,1675.3499755859375,1680.5,522807
