Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,761.0499877929688,761.0499877929688,745.7999877929688,749.25,0
2025-01-10 04:45:00+00:00,749.3499755859375,754.4000244140625,747.0499877929688,754.0,1773796
2025-01-10 05:45:00+00:00,754.0999755859375,755.5499877929688,745.25,747.25,1579208
2025-01-10 06:45:00+00:00,747.25,750.2000122070312,744.3499755859375,749.5,1351475
2025-01-10 07:45:00+00:00,749.3499755859375,750.3499755859375,745.3499755859375,745.3499755859375,1070721
2025-01-10 08:45:00+00:00,745.5,746.0,742.1500244140625,742.9000244140625,2148387
2025-01-10 09:45:00+00:00,742.9000244140625,745.0,742.0999755859375,744.9500122070312,942883
2025-01-13 03:45:00+00:00,736.5,740.9000244140625,731.1500244140625,739.2999877929688,0
2025-01-13 04:45:00+00:00,739.3499755859375,743.0499877929688,738.5499877929688,741.9500122070312,1095726
2025-01-13 05:45:00+00:00,741.9500122070312,743.9500122070312,737.0499877929688,737.7999877929688,852269
2025-01-13 06:45:00+00:00,737.6500244140625,737.75,733.5999755859375,734.2999877929688,934648
2025-01-13 07:45:00+00:00,734.4000244140625,735.7999877929688,730.0499877929688,731.25,1303405
2025-01-13 08:45:00+00:00,731.3499755859375,732.5,722.7999877929688,729.9000244140625,2619157
2025-01-13 09:45:00+00:00,729.6500244140625,731.4000244140625,728.0499877929688,728.9500122070312,948824
2025-01-14 03:45:00+00:00,736.8499755859375,747.0,736.8499755859375,743.5999755859375,0
2025-01-14 04:45:00+00:00,743.5999755859375,752.4000244140625,741.1500244140625,752.25,1957587
2025-01-14 05:45:00+00:00,752.25,753.9000244140625,749.7000122070312,750.6500244140625,1598539
2025-01-14 06:45:00+00:00,750.5499877929688,752.0,747.9500122070312,752.0,1129714
2025-01-14 07:45:00+00:00,751.9000244140625,753.5999755859375,750.4000244140625,752.6500244140625,1180380
2025-01-14 08:45:00+00:00,752.75,756.9000244140625,745.75,747.3499755859375,2944076
