Datetime,Open,High,Low,Close,Volume
2025-01-10 03:45:00+00:00,3475.0,3487.949951171875,3429.449951171875,3438.89990234375,0
2025-01-10 04:45:00+00:00,3440.89990234375,3463.89990234375,3435.89990234375,3462.449951171875,44747
2025-01-10 05:45:00+00:00,3464.89990234375,3479.949951171875,3451.75,3461.949951171875,110636
2025-01-10 06:45:00+00:00,3463.64990234375,3472.60009765625,3452.75,3456.199951171875,56614
2025-01-10 07:45:00+00:00,3457.35009765625,3459.64990234375,3435.0,3443.949951171875,71260
2025-01-10 08:45:00+00:00,3443.5,3449.39990234375,3435.89990234375,3437.550048828125,121306
2025-01-10 09:45:00+00:00,3437.800048828125,3442.75,3432.0,3438.949951171875,33557
2025-01-13 03:45:00+00:00,3390.0,3451.0,3390.0,3445.800048828125,0
2025-01-13 04:45:00+00:00,3446.800048828125,3467.0,3427.199951171875,3439.949951171875,188197
2025-01-13 05:45:00+00:00,3440.0,3440.0,3408.800048828125,3409.60009765625,181574
2025-01-13 06:45:00+00:00,3409.199951171875,3410.0,3395.699951171875,3400.0,111387
2025-01-13 07:45:00+00:00,3400.0,3400.550048828125,3371.75,3373.5,114289
2025-01-13 08:45:00+00:00,3373.5,3387.89990234375,3368.35009765625,3379.800048828125,346717
2025-01-13 09:45:00+00:00,3381.199951171875,3394.449951171875,3381.0,3382.75,93516
2025-01-14 03:45:00+00:00,3400.0,3429.0,3370.25,3373.5,0
2025-01-14 04:45:00+00:00,3371.699951171875,3373.050048828125,3350.0,3356.75,144369
2025-01-14 05:45:00+00:00,3356.699951171875,3357.35009765625,3333.449951171875,3335.050048828125,97816
2025-01-14 06:45:00+00:00,3334.699951171875,3340.0,3324.25,3333.64990234375,129528
2025-01-14 07:45:00+00:00,3333.64990234375,3337.199951171875,3320.60009765625,3321.5,101831
2025-01-14 08:45:00+00:00,3321.35009765625,3331.0,3310.85009765625,3316.800048828125,445473
2025-01-14 09:45:00+00:00,3316.449951171875,3335.0,3316.449951171875,3322.5,102858
2025-01-15 03:45:00+00:00,3333.300048828125,3336.60009765625,3283.0,3298.699951171875,0
2025-01-15 04:45:00+00:00,3299.75,3308.550048828125,3285.0,3293.75,345022
2025-01-15 05:45:00+00:00,3293.949951171875,3319.85009765625,3293.949951171875,3297.85009765625,147539
2025-01-15 06:45:00+00:00,3297.0,3318.0,3296.0,3308.949951171875,112608
2025-01-15 07:45:00+00:00,3308.949951171875,3320.0,3305.39990234375,3310.050048828125,115978
2025-01-15 08:45:00+00:00,3310.050048828125,3329.800048828125,3303.0,3324.800048828125,179869
2025-01-15 09:45:00+00:00,3324.85009765625,3327.25,3318.35009765625,3323.5,48415
2025-01-16 03:45:00+00:00,3315.85009765625,3335.60009765625,3300.550048828125,3300.550048828125,0
2025-01-16 04:45:00+00:00,3300.14990234375,3308.0,3282.0,3295.0,175053
2025-01-16 05:45:00+00:00,3295.0,3306.800048828125,3291.89990234375,3294.0,150298
2025-01-16 06:45:00+00:00,3293.5,3295.199951171875,3283.75,3286.699951171875,205485
2025-01-16 07:45:00+00:00,3286.5,3292.949951171875,3283.050048828125,3291.949951171875,167875
2025-01-16 08:45:00+00:00,3292.0,3322.199951171875,3287.300048828125,3321.75,225553
2025-01-16 09:45:00+00:00,3321.699951171875,3323.75,3313.300048828125,3316.89990234375,93420
2025-01-17 03:45:00+00:00,3319.89990234375,3337.800048828125,3285.050048828125,3331.800048828125,0
2025-01-17 04:45:00+00:00,3332.0,3346.0,3314.449951171875,3321.699951171875,66588
2025-01-17 05:45:00+00:00,3322.949951171875,3344.64990234375,3319.800048828125,3340.050048828125,38614
2025-01-17 06:45:00+00:00,3340.85009765625,3363.0,3340.449951171875,3355.60009765625,129181
2025-01-17 07:45:00+00:00,3355.050048828125,3360.0,3350.0,3353.89990234375,74869
2025-01-17 08:45:00+00:00,3352.64990234375,3367.14990234375,3352.550048828125,3356.949951171875,69408
2025-01-17 09:45:00+00:00,3357.0,3363.0,3352.0,3355.0,43729
2025-01-20 03:45:00+00:00,3374.949951171875,3395.0,3348.14990234375,3394.0,0
2025-01-20 04:45:00+00:00,3394.449951171875,3404.800048828125,3389.0,3393.0,101391
2025-01-20 05:45:00+00:00,3392.949951171875,3407.550048828125,3390.550048828125,3393.449951171875,121295
2025-01-20 06:45:00+00:00,3392.85009765625,3398.949951171875,3382.25,3391.35009765625,75783
2025-01-20 07:45:00+00:00,3392.25,3395.0,3383.0,3393.89990234375,52191
2025-01-20 08:45:00+00:00,3393.85009765625,3394.949951171875,3380.0,3380.949951171875,72538
2025-01-20 09:45:00+00:00,3380.949951171875,3393.0,3377.75,3382.25,69113
2025-01-21 03:45:00+00:00,3394.050048828125,3409.0,3368.0,3374.199951171875,0
2025-01-21 04:45:00+00:00,3374.39990234375,3375.449951171875,3342.0,3349.0,121355
2025-01-21 05:45:00+00:00,3349.0,3412.550048828125,3335.14990234375,3381.75,243189
2025-01-21 06:45:00+00:00,3381.050048828125,3388.64990234375,3342.0,3388.64990234375,136527
2025-01-21 07:45:00+00:00,3387.39990234375,3410.0,3365.949951171875,3387.699951171875,131078
2025-01-21 08:45:00+00:00,3385.75,3388.0,3344.14990234375,3354.300048828125,223828
2025-01-21 09:45:00+00:00,3354.35009765625,3366.550048828125,3351.449951171875,3353.35009765625,53302
2025-01-22 03:45:00+00:00,3353.449951171875,3384.949951171875,3345.10009765625,3366.85009765625,0
2025-01-22 04:45:00+00:00,3367.550048828125,3375.89990234375,3360.050048828125,3361.75,118396
2025-01-22 05:45:00+00:00,3360.199951171875,3371.449951171875,3357.75,3368.0,81974
2025-01-22 06:45:00+00:00,3367.35009765625,3373.89990234375,3351.699951171875,3356.25,44455
2025-01-22 07:45:00+00:00,3356.050048828125,3356.25,3335.050048828125,3344.10009765625,70568
2025-01-22 08:45:00+00:00,3344.39990234375,3360.10009765625,3340.75,3358.300048828125,105663
2025-01-22 09:45:00+00:00,3358.25,3360.0,3352.050048828125,3358.5,50636
2025-01-23 03:45:00+00:00,3359.0,3366.699951171875,3326.64990234375,3362.0,0
2025-01-23 04:45:00+00:00,3363.14990234375,3401.699951171875,3363.14990234375,3392.60009765625,82539
2025-01-23 05:45:00+00:00,3392.550048828125,3433.0,3392.550048828125,3409.10009765625,127544
2025-01-23 06:45:00+00:00,3409.75,3424.64990234375,3405.35009765625,3411.25,105683
2025-01-23 07:45:00+00:00,3410.800048828125,3415.0,3404.050048828125,3409.60009765625,60363
2025-01-23 08:45:00+00:00,3409.60009765625,3412.10009765625,3393.35009765625,3394.949951171875,138575
2025-01-23 09:45:00+00:00,3394.89990234375,3401.0,3394.10009765625,3399.449951171875,49923
2025-01-24 03:45:00+00:00,3407.050048828125,3421.5,3380.550048828125,3391.199951171875,0
